Expected_jobs,Actual_jobs,City,State
8160,4,Waller,Texas
26546,3,Webster,Texas
255,0,Hartley,Texas
22,17,Fort Hancock,Texas
607,3,Fulton,Texas
40,11,San Isidro,Texas
872,50,Edna,Texas
287,36,Hermleigh,Texas
276,78,Stonewall,Texas
1992,1,Longview,Texas
619,0,Richland,Texas
3245,1,Lubbock,Texas
4949,1,Monte Alto,Texas
11497,0,Aurora,Texas
484,6,Cuero,Texas
50,37,Coleman,Texas
628,142,Stockdale,Texas
153,0,Chillicothe,Texas
1748,6,Tuscola,Texas
592,115,Coldspring,Texas
978,0,San Perlita,Texas
51,29,Hedley,Texas
1733,6,Clyde,Texas
693,320,Deweyville,Texas
19862,293,Tomball,Texas
59,44,Ballinger,Texas
3225,232,Killeen,Texas
1193,1,Lufkin,Texas
23609,0,Cedar Park,Texas
58690,0,Southlake,Texas
149,1,Hilltop,Texas
27746,3,Fairview,Texas
1145,8,Comfort,Texas
10970,6,Josephine,Texas
2805,0,Beaumont,Texas
21475,0,Bear Creek,Texas
18736,0,Grey Forest,Texas
462,9,La Casita,Texas
3678,8,Tierra Grande,Texas
269,0,Kress,Texas
322,48,Windom,Texas
943,6,Winnsboro,Texas
4341,1,Agua Dulce,Texas
161,51,De Kalb,Texas
37647,3,DeSoto,Texas
138,35,Meridian,Texas
1032,1,Douglassville,Texas
1312,15,Anson,Texas
47,28,Hamilton,Texas
3701,0,Abram,Texas
3397,4,Port Aransas,Texas
18755,3,Cross Mountain,Texas
38641,1,Fifth Street,Texas
22324,0,Shady Hollow,Texas
19031,1,Briaroaks,Texas
5218,0,Edcouch,Texas
257,38,Blue Berry Hill,Texas
3863,0,Salado,Texas
49611,0,Pantego,Texas
4099,0,Hargill,Texas
508,43,Bovina,Texas
271,5,Skidmore,Texas
66,25,Cross Plains,Texas
208,0,Garceno,Texas
305,1,Big Spring,Texas
37572,0,Watauga,Texas
759,145,Holly Lake Ranch,Texas
246,76,Gonzales,Texas
1688,1,East Mountain,Texas
370,0,El Campo,Texas
651,148,Perrin,Texas
98,4,D'Hanis,Texas
1085,167,Lone Oak,Texas
2196,1,Bardwell,Texas
3502,0,Rancho Chico,Texas
241,1,Livingston,Texas
325,7,Gordon,Texas
2518,1,Rio Hondo,Texas
975,3,West Columbia,Texas
105,97,Grandfalls,Texas
42998,0,Westlake,Texas
52239,0,The Colony,Texas
173,12,Los Ybanez,Texas
507,0,Runaway Bay,Texas
2765,0,Lago,Texas
583,0,Alfred,Texas
11,7,Darrouzett,Texas
179,19,Nordheim,Texas
9808,1,Godley,Texas
4413,1,Butterfield,Texas
973,0,Bloomington,Texas
2845,0,Redland,Texas
36,25,Crosbyton,Texas
11626,2,La Vernia,Texas
3599,0,Bertram,Texas
232,1,Hale Center,Texas
483,111,Woodsboro,Texas
1380,1,Ranchos Penitas West,Texas
92,15,Marfa,Texas
74,15,Brownfield,Texas
531,1,Reno,Texas
41290,2,Mesquite,Texas
403,40,Denver City,Texas
43192,0,Allen,Texas
3,1,Marathon,Texas
44568,0,Piney Point Village,Texas
2208,24,Fabens,Texas
201,43,Wink,Texas
651,85,Canton,Texas
423,162,Jefferson,Texas
39892,2,Missouri City,Texas
79,1,Nazareth,Texas
798,0,Bailey,Texas
36792,3,Cloverleaf,Texas
1255,0,Frost,Texas
4386,0,North Alamo,Texas
1470,0,Sherman,Texas
45,25,Rankin,Texas
40729,0,Jacinto City,Texas
890,6,Mineral Wells,Texas
2772,1,Little River-Academy,Texas
5132,0,Canutillo,Texas
68,27,Winters,Texas
1716,1,Lawn,Texas
530,0,Log Cabin,Texas
1917,0,Linn,Texas
819,1,Enchanted Oaks,Texas
436,2,Sunset,Texas
40677,2,Hutchins,Texas
695,1,Pecan Gap,Texas
2895,0,Troy,Texas
4927,0,San Carlos,Texas
148,6,Roby,Texas
1298,114,Floresville,Texas
1008,16,Beckville,Texas
189,12,Kirbyville,Texas
2989,1,Lorenzo,Texas
435,0,Toco,Texas
1827,0,Merkel,Texas
52,24,Morse,Texas
2419,0,Olmito,Texas
618,1,Cedar Point,Texas
973,16,Miles,Texas
385,11,Lakeshore Gardens-Hidden Acres,Texas
1270,4,Hungerford,Texas
135,5,Stinnett,Texas
172,6,Comanche,Texas
623,0,Rockport,Texas
3856,0,La Feria,Texas
230,0,Kermit,Texas
4141,2,Weatherford,Texas
330,3,Flatonia,Texas
27746,0,Everman,Texas
197,0,Annona,Texas
1594,1,Holiday Lakes,Texas
44961,0,Hunters Creek Village,Texas
213,0,La Pryor,Texas
2495,2,Bellmead,Texas
32581,4,Spring,Texas
8753,1,Simonton,Texas
600,0,Marietta,Texas
510,12,Como,Texas
2692,0,Brazos Bend,Texas
8011,1,Splendora,Texas
26,23,Buena Vista,Texas
1398,0,Lipan,Texas
23594,1,Barton Creek,Texas
275,23,Flowella,Texas
663,3,Mabank,Texas
24343,0,Pecan Hill,Texas
8063,328,Cut and Shoot,Texas
2110,0,Iola,Texas
10,0,Turkey,Texas
39661,0,Galena Park,Texas
21777,10,Leander,Texas
987,0,Barry,Texas
3458,1,Odem,Texas
3710,0,Corpus Christi,Texas
3556,38,Odessa,Texas
713,1,Tornillo,Texas
11623,0,Weston Lakes,Texas
2380,0,Millican,Texas
169,123,Texhoma,Texas
24079,0,Morgan's Point,Texas
4686,2,Geronimo,Texas
19272,4,Balcones Heights,Texas
28817,4,Red Oak,Texas
21591,1,Crowley,Texas
17806,1,Elgin,Texas
132,7,Crystal City,Texas
11397,5,Bacliff,Texas
161,2,Sweetwater,Texas
31882,1,Oak Point,Texas
688,1,Zavalla,Texas
922,1,Four Corners,Texas
3327,1,McGregor,Texas
65,10,Broaddus,Texas
198,49,Centerville,Texas
603,2,Kirvin,Texas
371,4,Oakwood,Texas
19749,0,Schertz,Texas
1867,5,Poteet,Texas
152,1,Airport Road Addition,Texas
2557,2,Port Arthur,Texas
42,18,O'Brien,Texas
116,3,Runge,Texas
55076,0,Cockrell Hill,Texas
218,2,Port Lavaca,Texas
852,0,Tolar,Texas
66,4,Bronte,Texas
57077,0,Lewisville,Texas
3605,0,DeCordova,Texas
133,2,Jacksboro,Texas
40262,0,Balch Springs,Texas
17022,1,Driftwood,Texas
2590,1,Valley Mills,Texas
39,7,Wellington,Texas
1961,0,Poynor,Texas
24916,0,Taylor Lake Village,Texas
3107,1,East Bernard,Texas
39297,0,Sunnyvale,Texas
1943,0,Evadale,Texas
144,18,Rising Star,Texas
1235,0,Petrolia,Texas
1280,0,Iowa Park,Texas
33133,0,Sheldon,Texas
152,3,Bowie,Texas
23986,0,Wells Branch,Texas
577,1,Sulphur Springs,Texas
33,1,Dodson,Texas
1583,0,Bedias,Texas
46,1,Howardwick,Texas
165,0,New Falcon,Texas
1640,31,Gatesville,Texas
2579,0,Ross,Texas
19716,0,Kirby,Texas
20069,0,Selma,Texas
322,0,Early,Texas
61971,0,Carrollton,Texas
2620,1,Tom Bean,Texas
881,0,Myrtle Springs,Texas
77,0,Cantu Addition,Texas
208,7,Christine,Texas
1726,4,South Mountain,Texas
1579,1,Rio Vista,Texas
5161,0,Villa Verde,Texas
25902,0,River Oaks,Texas
42056,2,Cedar Hill,Texas
5772,1,Wimberley,Texas
128,3,Cisco,Texas
704,17,Pittsburg,Texas
197,0,Big Wells,Texas
2850,5,Edom,Texas
45627,2,Southside Place,Texas
53500,0,Hurst,Texas
12764,2,Stagecoach,Texas
183,28,Pecos,Texas
127,2,Sudan,Texas
32,5,Freer,Texas
5384,3,Willis,Texas
39,0,Morales-Sanchez,Texas
3246,1,New Deal,Texas
3021,1,Hawkins,Texas
302,6,Pyote,Texas
2917,0,Arroyo Colorado Estates,Texas
449,2,St. Jo,Texas
1751,0,Potosi,Texas
15797,0,Sandy Point,Texas
598,0,Industry,Texas
580,1,Brenham,Texas
2564,0,West,Texas
3786,0,Gregory,Texas
32155,0,Glenn Heights,Texas
173,3,Fritch,Texas
2742,0,Brownsboro,Texas
195,5,Ganado,Texas
2540,1,Bullard,Texas
495,0,Powderly,Texas
957,2,Penelope,Texas
3792,0,Taft Southwest,Texas
57,6,Lakeview,Texas
175,0,Jasper,Texas
528,0,Burton,Texas
46,13,Follett,Texas
4243,0,Hidalgo,Texas
2544,0,Mart,Texas
604,0,Gunter,Texas
22447,1,Ferris,Texas
19595,1,Buda,Texas
77,29,Breckenridge,Texas
14670,0,Somerset,Texas
87,14,Three Rivers,Texas
31,8,Gruver,Texas
1175,3,New Boston,Texas
1954,0,Opdyke West,Texas
175,0,Sam Rayburn,Texas
264,0,Rusk,Texas
3820,0,La Feria North,Texas
2497,0,Crawford,Texas
2509,0,Beverly Hills,Texas
32,3,Boys Ranch,Texas
9317,0,Taylor,Texas
2143,2,Collinsville,Texas
585,2,Orange Grove,Texas
28,21,Leakey,Texas
939,0,Bishop,Texas
55,19,Novice,Texas
10559,0,Krum,Texas
863,232,Huntsville,Texas
262,0,Eagle Pass,Texas
588,0,Miller's Cove,Texas
290,0,Pawnee,Texas
2838,0,San Benito,Texas
3569,0,Cove,Texas
709,158,Buna,Texas
3698,0,Havana,Texas
2728,495,Natalia,Texas
201,2,Escobares,Texas
169,0,Groom,Texas
20333,0,Cross Timber,Texas
31,6,Samnorwood,Texas
101,68,Booker,Texas
505,167,Stowell,Texas
2721,0,Encantada-Ranchito-El Calaboz,Texas
2905,0,Sealy,Texas
1051,19,Devine,Texas
285,38,Cameron,Texas
21,0,Hebbronville,Texas
410,1,Coolidge,Texas
2222,2,Lasana,Texas
1374,7,Mineola,Texas
161,3,Palo Pinto,Texas
4921,0,La Villa,Texas
5203,0,Socorro,Texas
1699,1,Whitesboro,Texas
184,11,Matagorda,Texas
1662,9,Alma,Texas
57,10,Higgins,Texas
722,0,Angus,Texas
10723,0,Annetta South,Texas
23286,0,Point Venture,Texas
758,0,Freeport,Texas
23,3,Realitos,Texas
874,237,Bandera,Texas
2785,3,Cottonwood,Texas
303,6,Hico,Texas
10076,0,Magnolia,Texas
1755,0,Buffalo Gap,Texas
1324,0,Greenville,Texas
1530,1,West Tawakoni,Texas
2792,1,Pine Forest,Texas
922,1,Sweeny,Texas
3,3,Throckmorton,Texas
38994,0,Roanoke,Texas
44880,0,Murphy,Texas
18706,1,Cibolo,Texas
133,6,Ranger,Texas
5217,0,Mila Doce,Texas
118,112,Andrews,Texas
38840,0,Hickory Creek,Texas
192,2,Monahans,Texas
32186,0,Thompsons,Texas
3715,0,Scurry,Texas
180,21,Nesbitt,Texas
603,0,Tehuacana,Texas
25640,0,Edgecliff Village,Texas
231,1,Falls City,Texas
299,0,El Refugio,Texas
1210,6,Angleton,Texas
6023,0,Florence,Texas
3252,0,Harker Heights,Texas
2101,1,Wixon Valley,Texas
9637,0,Woodbranch,Texas
348,2,Santa Anna,Texas
108,2,Seminole,Texas
2672,0,Berryville,Texas
258,9,Linden,Texas
19946,0,Hollywood Park,Texas
1927,5,Leonard,Texas
43297,0,Trophy Club,Texas
139,2,Lovelady,Texas
7430,0,Leming,Texas
12111,0,Willow Park,Texas
1275,2,Redwater,Texas
6317,0,Woodcreek,Texas
1267,0,Leary,Texas
56094,0,Bedford,Texas
2819,0,Valley View,Texas
17,19,Eden,Texas
25808,0,Rendon,Texas
19887,0,Hill Country Village,Texas
1456,0,Laguna Heights,Texas
2127,0,Kurten,Texas
205,5,Morgan,Texas
1774,3,Hawley,Texas
313,10,Teague,Texas
45168,0,Hilshire Village,Texas
179,5,Cross Roads,Texas
48,8,Spearman,Texas
1240,0,Texarkana,Texas
743,3,Alba,Texas
17742,0,Celina,Texas
62,21,McCamey,Texas
2508,0,Robinson,Texas
262,4,Weimar,Texas
23721,1,Sunset Valley,Texas
4471,0,Clint,Texas
765,4,Johnson City,Texas
5232,0,Midway North,Texas
2531,0,Lozano,Texas
173,14,Blue Ridge,Texas
525,7,Grand Saline,Texas
124,0,Carrizo Hill,Texas
3251,0,Idalou,Texas
3634,0,Laguna Seca,Texas
350,5,Eagle Lake,Texas
48568,0,Plano,Texas
336,1,Mullin,Texas
63992,0,Coppell,Texas
67,19,Brady,Texas
8144,0,Orchard,Texas
84,12,Perryton,Texas
2548,0,Leroy,Texas
25779,1,Nassau Bay,Texas
1126,4,Rosebud,Texas
18543,0,Providence Village,Texas
1038,0,New Summerfield,Texas
2417,0,Indian Lake,Texas
290,60,Wildwood,Texas
10092,1,Serenada,Texas
26905,0,Argyle,Texas
5235,0,Brazos Country,Texas
4122,0,Mission,Texas
1334,0,Dayton Lakes,Texas
252,5,Moulton,Texas
30341,0,Wilmer,Texas
64,27,Rotan,Texas
697,0,Surfside Beach,Texas
372,2,Timpson,Texas
330,0,Ricardo,Texas
58296,0,University Park,Texas
2310,8,Lake Tanglewood,Texas
4295,0,Damon,Texas
3838,0,Staples,Texas
2109,0,Bryan,Texas
1902,1,Camp Swift,Texas
1351,1,Ector,Texas
2500,0,China Spring,Texas
484,2,Malone,Texas
19620,0,Garden Ridge,Texas
3795,0,Taft,Texas
3791,0,Portland,Texas
113,1,Hart,Texas
601,0,Streetman,Texas
2727,0,Hideaway,Texas
454,4,Bonham,Texas
44869,0,Bellaire,Texas
1276,0,Jolly,Texas
247,3,Beeville,Texas
2111,0,Sour Lake,Texas
29073,0,Haslet,Texas
14,4,Benjamin,Texas
6763,0,Mont Belvieu,Texas
832,1,Kerens,Texas
2263,1,Combes,Texas
1362,0,Iago,Texas
220,91,Cranfills Gap,Texas
3986,0,Redwood,Texas
7011,0,La Marque,Texas
149,2,Dilley,Texas
603,3,Mount Pleasant,Texas
57413,0,Hebron,Texas
250,5,Groesbeck,Texas
170,0,Uvalde Estates,Texas
14546,0,Santa Clara,Texas
21,0,South Fork Estates,Texas
1965,0,Nome,Texas
493,0,Blossom,Texas
54028,0,Arlington,Texas
1172,1,East Tawakoni,Texas
43707,0,Highland Village,Texas
1671,1,Gilmer,Texas
14845,0,Uhland,Texas
45118,0,West University Place,Texas
24,5,Coyanosa,Texas
40,0,Las Palmas,Texas
65,10,Richland Springs,Texas
19830,2,Timberwood Park,Texas
47,2,Texline,Texas
1775,0,Whitewright,Texas
1455,2,Marshall,Texas
69,5,Hemphill,Texas
38,2,Utopia,Texas
57353,1,Colleyville,Texas
40617,0,Lake Dallas,Texas
686,0,Garrison,Texas
317,0,Charlotte,Texas
1791,2,Trent,Texas
21786,0,Garfield,Texas
643,0,Mount Enterprise,Texas
629,0,Eureka,Texas
33748,1,Sienna Plantation,Texas
3255,0,Wilson,Texas
49,15,Rochester,Texas
39417,3,Lakewood Village,Texas
698,281,Blanco,Texas
1209,0,Scotland,Texas
5188,0,Midway South,Texas
1768,4,Anahuac,Texas
4141,0,Morning Glory,Texas
274,0,Las Lomas,Texas
3002,0,Harlingen,Texas
168,31,Goliad,Texas
3982,0,Dayton,Texas
86,0,Concepcion,Texas
12899,0,Woodloch,Texas
203,22,Chester,Texas
1363,1,Boling,Texas
38186,6,Frisco,Texas
1771,0,Impact,Texas
182,8,Pineland,Texas
4914,0,Relampago,Texas
570,0,Carmine,Texas
431,6,Shepherd,Texas
32344,0,Pecan Grove,Texas
549,1,Ingram,Texas
2793,0,La Paloma,Texas
9921,0,Cresson,Texas
32669,1,Kennedale,Texas
534,0,Hardin,Texas
201,1,North Escobares,Texas
42078,3,Double Oak,Texas
2846,0,New Waverly,Texas
3278,0,New Home,Texas
100,1,Wellman,Texas
1810,0,Kountze,Texas
193,0,Hilltop Lakes,Texas
1025,0,San Patricio,Texas
2949,0,Arp,Texas
262,3,George West,Texas
354,155,Tahoka,Texas
3691,0,Bruceville-Eddy,Texas
814,0,Burnet,Texas
250,1,Seth Ward,Texas
5505,1,North Cleveland,Texas
226,21,Glidden,Texas
169,0,Knippa,Texas
630,26,Buchanan Dam,Texas
19233,0,Leon Valley,Texas
4126,0,West Sharyland,Texas
911,0,Vanderbilt,Texas
262,0,Seven Oaks,Texas
2654,0,Coffee City,Texas
9180,1,Conroe,Texas
240,1,Tulsita,Texas
26239,0,Sansom Park,Texas
283,2,Coahoma,Texas
1374,0,Port Isabel,Texas
19178,0,Terrell Hills,Texas
762,0,Jones Creek,Texas
1024,2,Point,Texas
1424,9,Celeste,Texas
2079,3,Lumberton,Texas
261,0,El Indio,Texas
195,0,Thorntonville,Texas
3470,766,Waskom,Texas
164,3,Toyah,Texas
40,14,Paint Rock,Texas
2703,0,Chandler,Texas
59499,3,Addison,Texas
3410,1,Dorchester,Texas
5209,0,Elsa,Texas
2453,0,Las Palmas II,Texas
504,2,Whitney,Texas
517,0,Deport,Texas
562,0,Riverside,Texas
3190,0,Yznaga,Texas
7115,1,Hitchcock,Texas
965,7,Uncertain,Texas
2620,0,Lindale,Texas
720,1,Point Blank,Texas
168,0,Loop,Texas
144,0,Lefors,Texas
266,57,Llano,Texas
42,7,Mobeetie,Texas
667,2,Ladonia,Texas
52,9,Shamrock,Texas
50,0,Quail,Texas
110,14,Albany,Texas
1510,2,Italy,Texas
262,0,Elm Creek,Texas
3490,0,La Paloma-Lost Creek,Texas
4536,0,South Alamo,Texas
1119,1,Millsap,Texas
4424,0,Bartlett,Texas
660,4,Quitman,Texas
760,1,Kerrville,Texas
1772,0,Abilene,Texas
5276,0,Westway,Texas
3656,1,Howe,Texas
201,0,Leona,Texas
48,16,Robert Lee,Texas
25306,0,Alvin,Texas
263,2,Gary City,Texas
5172,0,La Blanca,Texas
2,2,Study Butte,Texas
17,2,Fowlerton,Texas
44,0,San Ygnacio,Texas
1445,0,Knollwood,Texas
1660,2,Denison,Texas
146,13,Putnam,Texas
3337,0,Wolfforth,Texas
34600,0,Iowa Colony,Texas
24956,2,Westover Hills,Texas
268,7,Cienegas Terrace,Texas
1336,2,Jacksonville,Texas
3985,1,Moody,Texas
337,0,Jourdanton,Texas
30548,1,Saginaw,Texas
2205,0,Marlin,Texas
5128,0,Donna,Texas
91,2,Lamesa,Texas
176,1,Marquez,Texas
121,3,Olney,Texas
5139,0,Homestead Meadows North,Texas
6,0,Girard,Texas
40509,2,Copper Canyon,Texas
6707,4,Van Alstyne,Texas
3792,0,Pine Island,Texas
44333,0,Bunker Hill Village,Texas
740,0,Mustang,Texas
326,1,Ackerly,Texas
455,3,Malakoff,Texas
826,0,La Victoria,Texas
22,0,Mirando City,Texas
6,21,Sterling City,Texas
2,0,Terlingua,Texas
242,0,Pettus,Texas
2728,0,Temple,Texas
10651,1,Anna,Texas
2825,1,El Camino Angosto,Texas
342,51,Aguilares,Texas
3202,0,Sullivan City,Texas
9547,0,San Leon,Texas
213,0,Friona,Texas
6527,1,Palmer,Texas
266,3,Panhandle,Texas
2764,0,Mauriceville,Texas
131,2,Eastland,Texas
11727,0,Castroville,Texas
30867,0,Atascocita,Texas
531,2,Chico,Texas
1800,1,Hallsville,Texas
634,0,Lake City,Texas
4126,0,Palmhurst,Texas
674,0,Fredericksburg,Texas
1251,0,Nash,Texas
1903,1,Copperas Cove,Texas
389,0,Tynan,Texas
864,0,Cottonwood Shores,Texas
3469,0,Driscoll,Texas
250,0,Tuleta,Texas
1596,0,Pottsboro,Texas
5562,3,Springtown,Texas
358,1,La Grange,Texas
5543,0,Boyd,Texas
12514,0,Kemah,Texas
52,15,Crane,Texas
490,1,Omaha,Texas
1,3,Paducah,Texas
9616,0,Santa Fe,Texas
2652,1,Edroy,Texas
3252,0,Buffalo Springs,Texas
1772,0,Warren City,Texas
64,0,Encino,Texas
4764,0,Muniz,Texas
2359,1,Aquilla,Texas
19872,0,Randolph AFB,Texas
167,4,Bremond,Texas
4883,0,Indian Hills,Texas
41,0,Siesta Shores,Texas
114,21,Ralls,Texas
2310,0,Palisades,Texas
16857,0,Fair Oaks Ranch,Texas
105,5,Graham,Texas
2265,0,Ranchette Estates,Texas
3252,0,Sinton,Texas
4330,0,Faysville,Texas
727,1,Gainesville,Texas
1150,2,Nacogdoches,Texas
24876,0,Westworth Village,Texas
289,1,Premont,Texas
204,1,Wickett,Texas
171,0,Smiley,Texas
540,1,Medina,Texas
10164,4,Pilot Point,Texas
38,11,Crowell,Texas
16798,0,St. Hedwig,Texas
32978,3,Heath,Texas
3820,0,Overton,Texas
229,16,Forsan,Texas
1783,0,White Oak,Texas
583,0,Fayetteville,Texas
153,2,Buffalo,Texas
21106,0,Katy,Texas
1212,0,Hooks,Texas
14048,2,Sanctuary,Texas
520,0,Levelland,Texas
1901,1,Silsbee,Texas
2307,0,Bevil Oaks,Texas
3307,1,Smyer,Texas
4876,0,Bixby,Texas
241,46,Huxley,Texas
249,5,Graford,Texas
23366,0,Lakeway,Texas
11410,0,Dickinson,Texas
1281,0,Lakeside City,Texas
1854,0,Clarksville City,Texas
641,5,Smithville,Texas
17,16,Encinal,Texas
959,0,Grape Creek,Texas
1288,0,Cashion Community,Texas
6668,0,Tioga,Texas
2572,0,Oak Grove,Texas
579,0,Mathis,Texas
6438,1,Waxahachie,Texas
3257,0,Zapata Ranch,Texas
21606,0,Webberville,Texas
1040,0,Bolivar Peninsula,Texas
57971,3,Flower Mound,Texas
10693,1,Keene,Texas
198,0,Fronton,Texas
11030,0,Pleak,Texas
26,1,Camp Wood,Texas
5612,0,Needville,Texas
38663,2,Wylie,Texas
199,52,Carthage,Texas
10409,2,Farmersville,Texas
2796,0,Anton,Texas
2858,0,Fort Hood,Texas
18952,0,Richmond,Texas
770,0,Goodlow,Texas
5893,1,Terrell,Texas
2578,0,Cuney,Texas
270,1,Val Verde Park,Texas
59,4,Clarendon,Texas
461,3,Lueders,Texas
2289,0,Bishop Hills,Texas
20851,1,Burleson,Texas
18891,0,Helotes,Texas
3493,4,Sandoval,Texas
506,5,Fruitvale,Texas
30955,0,Friendswood,Texas
100,5,Gustine,Texas
221,10,Refugio,Texas
15810,0,Elmendorf,Texas
3320,0,Chilton,Texas
25498,0,Crosby,Texas
43,0,Knox City,Texas
43909,1,Hudson,Texas
1243,4,Wake Village,Texas
946,0,Inez,Texas
1121,2,Covington,Texas
4438,0,Tiki Island,Texas
26166,0,Midlothian,Texas
2488,0,Snook,Texas
604,23,Edgewood,Texas
236,0,Point Comfort,Texas
5298,1,Lakehills,Texas
770,0,Oak Valley,Texas
39042,0,Stafford,Texas
666,0,Farwell,Texas
26495,1,Corral City,Texas
1378,1,La Presa,Texas
23673,0,Lavon,Texas
2476,1,West Orange,Texas
3665,0,Ingleside on the Bay,Texas
690,1,Sunrise Beach Village,Texas
4298,1,Thrall,Texas
65,5,Munday,Texas
19331,0,Crandall,Texas
13330,0,Alvarado,Texas
810,1,Mount Vernon,Texas
1376,0,Rio Bravo,Texas
1422,0,Savoy,Texas
3713,0,Penitas,Texas
805,0,Gun Barrel City,Texas
146,42,Lometa,Texas
28963,0,Highlands,Texas
315,0,La Puerta,Texas
2459,0,Primera,Texas
1703,2,Baird,Texas
848,3,Laguna Park,Texas
211,0,Falcon Heights,Texas
2769,2,Galveston,Texas
46015,1,Houston,Texas
31696,0,Forest Hill,Texas
42,1,Weinert,Texas
1195,0,Meadowlakes,Texas
4680,3,Martindale,Texas
2496,0,Rancho Viejo,Texas
3783,0,North San Pedro,Texas
212,12,Warren,Texas
14531,0,Royse City,Texas
143,0,North Pearsall,Texas
30,34,Big Lake,Texas
62,5,Woodson,Texas
2724,0,Tyler,Texas
2103,1,Orange,Texas
33301,0,Deer Park,Texas
117,3,Colmesneil,Texas
1262,2,Paradise,Texas
2702,1,Noonday,Texas
27449,7,Prosper,Texas
31,26,Junction,Texas
3905,0,Rosser,Texas
2532,0,Villa del Sol,Texas
47,2,Delmita,Texas
152,5,Palacios,Texas
1730,1,Goldsmith,Texas
32784,0,Channelview,Texas
3795,0,Doffing,Texas
2222,1,Pinewood Estates,Texas
260,4,Stephenville,Texas
285,3,De Leon,Texas
292,1,Dodd City,Texas
1140,0,Huntington,Texas
108,0,Morton,Texas
2376,1,Taylor Landing,Texas
32,4,Silverton,Texas
544,0,Star Harbor,Texas
2497,0,Palm Valley,Texas
297,1,Schulenburg,Texas
11127,0,Lytle,Texas
2046,1,Van,Texas
16526,0,The Woodlands,Texas
35,7,Tilden,Texas
4040,0,Palmview South,Texas
4289,0,Prairie View,Texas
18,0,Adrian,Texas
23933,0,Austin,Texas
179,6,Evant,Texas
6845,2,Jarrell,Texas
109,5,Kenedy,Texas
12970,0,Hillcrest,Texas
1515,0,Bastrop,Texas
107,0,Imperial,Texas
8302,0,Bonney,Texas
13903,0,LaCoste,Texas
17839,0,McLendon-Chisholm,Texas
2317,1,Cameron Park,Texas
6465,0,Panorama Village,Texas
3130,0,Nolanville,Texas
1884,0,Lakeport,Texas
355,7,Poth,Texas
286,6,Palestine,Texas
13316,0,Georgetown,Texas
29,13,Seymour,Texas
20583,1,New Hope,Texas
77,13,Falfurrias,Texas
857,0,Horseshoe Bay,Texas
3244,0,Holland,Texas
10944,0,Annetta,Texas
21676,4,Krugerville,Texas
305,8,Thompsonville,Texas
1484,0,Villa Pancho,Texas
958,2,Christoval,Texas
169,0,Springlake,Texas
11074,0,Annetta North,Texas
805,1,Scottsville,Texas
168,0,Sundown,Texas
4989,0,Horizon City,Texas
38255,4,Keller,Texas
29859,0,Mobile City,Texas
2595,4,Bridge City,Texas
943,0,Cumby,Texas
5035,3,Montgomery,Texas
666,1,Garciasville,Texas
2410,0,Fannett,Texas
24285,0,Manor,Texas
4124,0,Alton,Texas
150,0,Littlefield,Texas
264,5,Milano,Texas
86,0,Los Angeles,Texas
722,0,Quintana,Texas
262,0,Radar Base,Texas
43487,1,Parker,Texas
16469,1,Pelican Bay,Texas
4073,1,La Homa,Texas
1375,4,Itasca,Texas
814,0,Wills Point,Texas
1390,0,Botines,Texas
26,1,Brackettville,Texas
2334,0,Sparks,Texas
23556,0,Lago Vista,Texas
37219,0,Fresno,Texas
94,16,Muleshoe,Texas
3382,0,Union Grove,Texas
3831,0,Liberty City,Texas
23152,0,Baytown,Texas
17903,0,Pecan Acres,Texas
5079,11,Prado Verde,Texas
53,5,Stratford,Texas
6,5,Spur,Texas
1305,0,Pleasant Valley,Texas
3766,0,Robstown,Texas
256,2,Tivoli,Texas
23652,0,Seabrook,Texas
612,1,Navarro,Texas
631,1,Kingsland,Texas
9358,0,Fairchilds,Texas
46327,2,Richland Hills,Texas
4901,0,Mercedes,Texas
292,0,West Livingston,Texas
39382,2,Meadows Place,Texas
4067,0,Palmview,Texas
3747,1,Santa Rosa,Texas
212,0,La Ward,Texas
184,0,Madisonville,Texas
3740,0,Perezville,Texas
4982,0,Progreso,Texas
284,1,Laughlin AFB,Texas
21,0,Bruni,Texas
804,0,Richwood,Texas
328,1,Ames,Texas
23508,0,Bee Cave,Texas
3515,0,Aransas Pass,Texas
3819,0,Old River-Winfree,Texas
203,20,Mentone,Texas
7118,2,Bristol,Texas
18930,0,China Grove,Texas
457,2,Alvord,Texas
48,13,Floydada,Texas
527,0,Sun Valley,Texas
6207,0,Sanger,Texas
1251,0,Red Lick,Texas
183,4,Karnes City,Texas
3565,0,Midland,Texas
546,2,Naples,Texas
530,3,Trinity,Texas
6874,0,Liverpool,Texas
17387,0,Aubrey,Texas
171,0,Browndell,Texas
113,5,Iredell,Texas
1097,0,Atlanta,Texas
21626,0,Manchaca,Texas
156,1,Sunray,Texas
1246,0,Maud,Texas
29,28,Garden City,Texas
11652,0,Bayview,Texas
24324,1,League City,Texas
1378,0,Laredo Ranchettes West,Texas
20122,0,Lakeside,Texas
3563,0,Petronila,Texas
15408,0,Azle,Texas
210,0,La Rosita,Texas
2626,0,Gholson,Texas
716,2,Ivanhoe,Texas
202,0,Normangee,Texas
1692,0,Bayside,Texas
692,6,Hubbard,Texas
1445,0,Ore City,Texas
37532,2,Little Elm,Texas
288,0,Santa Cruz,Texas
15,3,Dickens,Texas
792,0,Powell,Texas
19305,0,Castle Hills,Texas
237,1,Lockney,Texas
