Expected_jobs,Actual_jobs,City,State
131,133,Halton Hills,Ontario
1972,1007,Hamilton,Ontario
78,86,Hanover,Ontario
70,77,Hawkesbury,Ontario
0,0,Hazeldean-March,Ontario
17,18,Hearst,Ontario
170,174,Huntsville,Ontario
2,2,Huron East,Ontario
57,60,Ingersoll,Ontario
103,106,Innisfil,Ontario
8,12,Iroquois Falls,Ontario
0,0,Jaffray Melick,Ontario
0,0,Jaffray and Melick,Ontario
58,66,Kapuskasing,Ontario
42,45,Kawartha Lakes,Ontario
6,6,Kearney,Ontario
142,146,Kenora,Ontario
1,7,Killarney,Ontario
881,830,Kingston,Ontario
115,114,Kingsville,Ontario
43,44,Kirkland Lake,Ontario
1128,1008,Kitchener,Ontario
41,42,LaSalle,Ontario
12,14,Lakeshore,Ontario
8,8,Lambton Shores,Ontario
0,0,Latchford,Ontario
0,0,Laurentian Hills,Ontario
243,236,Leamington,Ontario
12,12,Lincoln,Ontario
2013,1004,London,Ontario
25,24,Marathon,Ontario
1581,1003,Markham,Ontario
0,0,Markstay-Warren,Ontario
7,8,Mattawa,Ontario
27,29,Meaford,Ontario
158,155,Midland,Ontario
567,530,Milton,Ontario
1,1,Minto,Ontario
5407,1016,Mississauga,Ontario
4,4,Mississippi Mills,Ontario
12,15,Mono,Ontario
11,10,Moosonee,Ontario
7,6,Nanticoke,Ontario
7,0,Nanticoke,Ontario
7,6,Nanticoke,Ontario
7,0,Nanticoke,Ontario
0,3,Neebing,Ontario
27,30,New Tecumseth,Ontario
32,34,Newcastle,Ontario
723,588,Newmarket,Ontario
126,134,Niagara,Ontario
443,421,Niagara Falls,Ontario
178,164,Niagara-on-the-Lake,Ontario
0,0,Nipissing Ouest,Ontario
4,4,Norfolk,Ontario
8,9,Norfolk County,Ontario
370,367,North Bay,Ontario
0,0,North Halton,Ontario
0,0,North Perth,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
0,0,Northeastern Manitoulin and the Islands,Ontario
1382,1010,Oakville,Ontario
217,213,Orangeville,Ontario
292,271,Orillia,Ontario
546,511,Oshawa,Ontario
5349,1002,Ottawa,Ontario
238,234,Owen Sound,Ontario
112,116,Parry Sound,Ontario
5,5,Pelham,Ontario
155,160,Pembroke,Ontario
38,40,Penetanguishene,Ontario
81,85,Perth,Ontario
33,33,Petawawa,Ontario
481,475,Peterborough,Ontario
25,24,Petrolia,Ontario
349,357,Pickering,Ontario
1,1,Plympton-Wyoming,Ontario
0,0,Port Arthur,Ontario
37,42,Port Colborne,Ontario
58,63,Port Hope,Ontario
0,0,Port Hope and Hope,Ontario
5,8,Powassan,Ontario
23,28,Prescott,Ontario
18,23,Prince Edward,Ontario
40,39,Quinte West,Ontario
40,0,Quinte West,Ontario
40,39,Quinte West,Ontario
40,0,Quinte West,Ontario
7,7,Rainy River,Ontario
0,0,Rat Portage,Ontario
19,18,Red Lake,Ontario
35,41,Renfrew,Ontario
1100,1014,Richmond Hill,Ontario
0,0,Rivière des Français,Ontario
323,305,Sarnia,Ontario
0,0,Sarnia-Clearwater,Ontario
5,7,Saugeen Shores,Ontario
245,243,Sault Ste. Marie,Ontario
52,55,Shelburne,Ontario
110,101,Sioux Lookout,Ontario
0,0,Smith's Falls,Ontario
82,93,Smiths Falls,Ontario
5,6,Smooth Rock Falls,Ontario
0,1,South Bruce Peninsula,Ontario
0,0,South Huron,Ontario
601,560,St. Catharines,Ontario
0,0,St. Mary's,Ontario
52,53,St. Marys,Ontario
184,181,St. Thomas,Ontario
3,3,St.-Charles,Ontario
305,293,Stratford,Ontario
48,50,Tecumseh,Ontario
2,2,Temagami,Ontario
6,9,Temiskaming Shores,Ontario
0,0,The Lakehead,Ontario
0,0,Thessalon,Ontario
26,28,Thorold,Ontario
616,595,Thunder Bay,Ontario
103,115,Tillsonburg,Ontario
0,0,Tilsonburg,Ontario
267,265,Timmins,Ontario
3,3,Timmins-Porcupine,Ontario
12477,1016,Toronto,Ontario
0,0,Toronto Junction,Ontario
0,0,Trent Hills,Ontario
1339,1009,Vaughan,Ontario
69,76,Wasaga Beach,Ontario
866,814,Waterloo,Ontario
0,0,Waters,Ontario
175,181,Welland,Ontario
6,7,West Nipissing,Ontario
0,0,West Toronto Junction,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
0,0,Westminster,Ontario
443,398,Whitby,Ontario
29,31,Whitchurch-Stouffville,Ontario
906,823,Windsor,Ontario
303,300,Woodstock,Ontario
165,165,Airdrie,Alberta
36,42,Athabasca,Alberta
0,0,Athabaska,Alberta
191,193,Banff,Alberta
26,25,Barrhead,Alberta
4,6,Bashaw,Alberta
3,6,Bassano,Alberta
28,29,Beaumont,Alberta
21,20,Beaverlodge,Alberta
3,3,Black Diamond,Alberta
21,20,Blackfalds,Alberta
1,2,Bon Accord,Alberta
93,89,Bonnyville,Alberta
18,12,Bow Island,Alberta
5,5,Bowden,Alberta
77,85,Brooks,Alberta
10,10,Bruderheim,Alberta
7083,978,Calgary,Alberta
7,8,Calmar,Alberta
93,89,Camrose,Alberta
192,194,Canmore,Alberta
13,12,Cardston,Alberta
8,8,Carstairs,Alberta
4,4,Castor,Alberta
35,43,Chestermere,Alberta
42,42,Claresholm,Alberta
22,24,Coaldale,Alberta
1,2,Coalhurst,Alberta
128,144,Cochrane,Alberta
102,99,Cold Lake,Alberta
7,6,Coronation,Alberta
22,24,Crossfield,Alberta
6,7,Crowsnest Pass,Alberta
7,8,Daysland,Alberta
19,19,Devon,Alberta
22,17,Didsbury,Alberta
65,68,Drayton Valley,Alberta
38,41,Drumheller,Alberta
5,5,Eckville,Alberta
6184,1014,Edmonton,Alberta
81,86,Edson,Alberta
7,7,Elk Point,Alberta
36,36,Fairview,Alberta
9,8,Falher,Alberta
25,36,Fort Macleod,Alberta
146,146,Fort Saskatchewan,Alberta
12,13,Fox Creek,Alberta
5,5,Gibbons,Alberta
0,0,Grand Centre,Alberta
24,23,Grande Cache,Alberta
515,483,Grande Prairie,Alberta
1,7,Granum,Alberta
17,17,Grimshaw,Alberta
7,7,Hanna,Alberta
9,9,Hardisty,Alberta
52,49,High Level,Alberta
27,25,High Prairie,Alberta
70,72,High River,Alberta
113,117,Hinton,Alberta
44,43,Innisfail,Alberta
3,6,Irricana,Alberta
8,6,Killam,Alberta
47,49,Lac La Biche,Alberta
36,39,Lacombe,Alberta
10,10,Lamont,Alberta
157,152,Leduc,Alberta
7,8,Legal,Alberta
527,481,Lethbridge,Alberta
165,164,Lloydminster,Alberta
1,1,Magrath,Alberta
5,6,Manning,Alberta
9,10,Mayerthorpe,Alberta
3,3,McLennan,Alberta
541,502,McMurray,Alberta
325,306,Medicine Hat,Alberta
10,11,Milk River,Alberta
6,6,Millet,Alberta
32,29,Morinville,Alberta
2,3,Mundare,Alberta
14,15,Nanton,Alberta
115,114,Okotoks,Alberta
65,60,Olds,Alberta
4,4,Oyen,Alberta
57,53,Peace River,Alberta
6,6,Penhold,Alberta
13,14,Picture Butte,Alberta
59,57,Pincher Creek,Alberta
38,40,Ponoka,Alberta
7,7,Provost,Alberta
2,2,Rainbow Lake,Alberta
6,5,Raymond,Alberta
609,540,Red Deer,Alberta
5,5,Redcliff,Alberta
11,12,Redwater,Alberta
8,7,Rimbey,Alberta
51,50,Rocky Mountain House,Alberta
2,2,Sedgewick,Alberta
16,16,Sexsmith,Alberta
113,106,Slave Lake,Alberta
16,16,Smoky Lake,Alberta
14,14,Spirit River,Alberta
162,156,Spruce Grove,Alberta
274,250,St. Albert,Alberta
49,44,St. Paul,Alberta
0,0,St. Paul des Métis,Alberta
3,5,Stavely,Alberta
34,35,Stettler,Alberta
57,56,Stony Plain,Alberta
59,60,Strathmore,Alberta
11,11,Sundre,Alberta
6,6,Swan Hills,Alberta
45,47,Sylvan Lake,Alberta
76,73,Taber,Alberta
6,7,Three Hills,Alberta
8,8,Tofield,Alberta
6,6,Trochu,Alberta
8,8,Turner Valley,Alberta
10,10,Two Hills,Alberta
34,35,Valleyview,Alberta
1,1,Vauxhall,Alberta
58,51,Vegreville,Alberta
39,38,Vermilion,Alberta
5,4,Viking,Alberta
7,7,Vulcan,Alberta
58,55,Wainwright,Alberta
4,6,Wembley,Alberta
59,60,Westlock,Alberta
75,70,Wetaskiwin,Alberta
88,93,Whitecourt,Alberta
1320,1008,Abbotsford,British Columbia
52,66,Armstrong,British Columbia
2135,1011,Burnaby,British Columbia
308,286,Campbell River,British Columbia
71,69,Castlegar,British Columbia
637,598,Chilliwack,British Columbia
20,21,Colwood,British Columbia
67,65,Comox,British Columbia
736,683,Coquitlam,British Columbia
258,232,Courtenay,British Columbia
211,201,Cranbrook,British Columbia
40,40,Creston,British Columbia
132,123,Dawson Creek,British Columbia
327,304,Duncan,British Columbia
26,26,Enderby,British Columbia
95,100,Fernie,British Columbia
31,30,Fort Nelson,British Columbia
361,331,Fort St. John,British Columbia
67,59,Gibsons,British Columbia
90,88,Golden,British Columbia
38,30,Grand Forks,British Columbia
0,5,Greenwood,British Columbia
821,753,Kamloops,British Columbia
1594,1005,Kelowna,British Columbia
21,20,Kimberley,British Columbia
58,60,Ladysmith,British Columbia
11,10,Lake Cowichan,British Columbia
81,85,Langford,British Columbia
1214,1021,Langley,British Columbia
109,112,Merritt,British Columbia
0,0,Mission City,British Columbia
759,688,Nanaimo,British Columbia
111,107,Nelson,British Columbia
453,428,New Westminster,British Columbia
770,695,North Vancouver,British Columbia
81,78,Oliver,British Columbia
79,81,Osoyoos,British Columbia
144,139,Parksville,British Columbia
412,394,Penticton,British Columbia
121,125,Pitt Meadows,British Columbia
116,108,Port Alberni,British Columbia
449,427,Port Coquitlam,British Columbia
16,15,Port McNeill,British Columbia
97,98,Port Moody,British Columbia
91,85,Powell River,British Columbia
725,661,Prince George,British Columbia
128,135,Prince Rupert,British Columbia
27,27,Princeton,British Columbia
49,53,Qualicum Beach,British Columbia
128,125,Quesnel,British Columbia
102,102,Revelstoke,British Columbia
1554,1008,Richmond,British Columbia
8,7,Rossland,British Columbia
169,164,Salmon Arm,British Columbia
91,98,Sidney,British Columbia
109,107,Smithers,British Columbia
0,0,Steele,British Columbia
4746,1013,Surrey,British Columbia
245,247,Terrace,British Columbia
86,90,Trail,British Columbia
7625,1031,Vancouver,British Columbia
511,472,Vernon,British Columbia
2475,1013,Victoria,British Columbia
5,4,View Royal,British Columbia
117,124,White Rock,British Columbia
206,192,Williams Lake,British Columbia
10,11,Dawson,Yukon
6,8,Faro,Yukon
0,0,Fortymile,Yukon
25,25,Watson Lake,Yukon
0,0,Watson Lake Wye,Yukon
239,231,Whitehorse,Yukon
14,13,Fort Smith,Northwest Territories
18,17,Hay River,Northwest Territories
15,15,Inuvik,Northwest Territories
8,8,Norman Wells,Northwest Territories
167,162,Yellowknife,Northwest Territories
0,0,Frobisher Bay,Nunavut
81,82,Iqaluit,Nunavut
