Expected_jobs,Actual_jobs,City,State
187,144,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
187,144,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
187,144,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
187,0,Westminster,Ontario
503,349,Whitby,Ontario
18,16,Whitchurch-Stouffville,Ontario
774,665,Windsor,Ontario
309,298,Woodstock,Ontario
158,186,Airdrie,Alberta
36,37,Athabasca,Alberta
0,0,Athabaska,Alberta
190,186,Banff,Alberta
25,22,Barrhead,Alberta
3,3,Bashaw,Alberta
1,1,Bassano,Alberta
28,29,Beaumont,Alberta
21,20,Beaverlodge,Alberta
7,7,Black Diamond,Alberta
21,20,Blackfalds,Alberta
0,0,Bon Accord,Alberta
90,86,Bonnyville,Alberta
17,11,Bow Island,Alberta
4,4,Bowden,Alberta
82,80,Brooks,Alberta
10,10,Bruderheim,Alberta
5119,1205,Calgary,Alberta
7,8,Calmar,Alberta
99,80,Camrose,Alberta
194,189,Canmore,Alberta
13,12,Cardston,Alberta
4,4,Carstairs,Alberta
3,3,Castor,Alberta
35,69,Chestermere,Alberta
29,30,Claresholm,Alberta
23,24,Coaldale,Alberta
1,1,Coalhurst,Alberta
135,149,Cochrane,Alberta
106,92,Cold Lake,Alberta
7,6,Coronation,Alberta
21,59,Crossfield,Alberta
7,8,Crowsnest Pass,Alberta
8,8,Daysland,Alberta
19,19,Devon,Alberta
15,10,Didsbury,Alberta
63,56,Drayton Valley,Alberta
42,36,Drumheller,Alberta
5,5,Eckville,Alberta
3998,1193,Edmonton,Alberta
83,73,Edson,Alberta
2,2,Elk Point,Alberta
29,29,Fairview,Alberta
7,6,Falher,Alberta
18,29,Fort Macleod,Alberta
151,140,Fort Saskatchewan,Alberta
12,14,Fox Creek,Alberta
3,3,Gibbons,Alberta
0,0,Grand Centre,Alberta
24,23,Grande Cache,Alberta
516,460,Grande Prairie,Alberta
1,1,Granum,Alberta
7,7,Grimshaw,Alberta
7,7,Hanna,Alberta
4,4,Hardisty,Alberta
52,47,High Level,Alberta
17,16,High Prairie,Alberta
70,65,High River,Alberta
111,97,Hinton,Alberta
44,43,Innisfail,Alberta
0,0,Irricana,Alberta
6,4,Killam,Alberta
48,49,Lac La Biche,Alberta
37,40,Lacombe,Alberta
5,5,Lamont,Alberta
157,142,Leduc,Alberta
7,7,Legal,Alberta
482,396,Lethbridge,Alberta
229,197,Lloydminster,Alberta
1,1,Magrath,Alberta
3,4,Manning,Alberta
9,10,Mayerthorpe,Alberta
3,3,McLennan,Alberta
527,464,McMurray,Alberta
291,270,Medicine Hat,Alberta
10,11,Milk River,Alberta
6,6,Millet,Alberta
33,32,Morinville,Alberta
2,2,Mundare,Alberta
14,15,Nanton,Alberta
119,98,Okotoks,Alberta
69,50,Olds,Alberta
2,2,Oyen,Alberta
63,52,Peace River,Alberta
6,6,Penhold,Alberta
10,12,Picture Butte,Alberta
63,52,Pincher Creek,Alberta
37,37,Ponoka,Alberta
3,4,Provost,Alberta
2,2,Rainbow Lake,Alberta
6,5,Raymond,Alberta
606,517,Red Deer,Alberta
11,8,Redcliff,Alberta
9,8,Redwater,Alberta
7,6,Rimbey,Alberta
51,49,Rocky Mountain House,Alberta
2,2,Sedgewick,Alberta
15,15,Sexsmith,Alberta
119,104,Slave Lake,Alberta
4,4,Smoky Lake,Alberta
13,13,Spirit River,Alberta
172,151,Spruce Grove,Alberta
310,266,St. Albert,Alberta
48,44,St. Paul,Alberta
0,0,St. Paul des Métis,Alberta
3,3,Stavely,Alberta
33,28,Stettler,Alberta
80,42,Stony Plain,Alberta
61,52,Strathmore,Alberta
10,10,Sundre,Alberta
6,6,Swan Hills,Alberta
52,44,Sylvan Lake,Alberta
78,66,Taber,Alberta
5,6,Three Hills,Alberta
2,2,Tofield,Alberta
6,6,Trochu,Alberta
8,1,Turner Valley,Alberta
5,5,Two Hills,Alberta
14,14,Valleyview,Alberta
2,2,Vauxhall,Alberta
61,47,Vegreville,Alberta
38,37,Vermilion,Alberta
2,1,Viking,Alberta
7,7,Vulcan,Alberta
62,51,Wainwright,Alberta
2,2,Wembley,Alberta
59,55,Westlock,Alberta
77,67,Wetaskiwin,Alberta
93,85,Whitecourt,Alberta
891,835,Abbotsford,British Columbia
40,39,Armstrong,British Columbia
1677,1143,Burnaby,British Columbia
304,266,Campbell River,British Columbia
71,64,Castlegar,British Columbia
569,518,Chilliwack,British Columbia
188,161,Colwood,British Columbia
361,300,Comox,British Columbia
967,914,Coquitlam,British Columbia
356,7,Courtenay,British Columbia
215,182,Cranbrook,British Columbia
44,41,Creston,British Columbia
134,115,Dawson Creek,British Columbia
334,278,Duncan,British Columbia
26,25,Enderby,British Columbia
94,94,Fernie,British Columbia
32,29,Fort Nelson,British Columbia
358,310,Fort St. John,British Columbia
66,55,Gibsons,British Columbia
81,72,Golden,British Columbia
32,24,Grand Forks,British Columbia
0,0,Greenwood,British Columbia
788,666,Kamloops,British Columbia
1473,1049,Kelowna,British Columbia
20,19,Kimberley,British Columbia
47,51,Ladysmith,British Columbia
10,10,Lake Cowichan,British Columbia
181,4,Langford,British Columbia
1051,1011,Langley,British Columbia
113,99,Merritt,British Columbia
0,0,Mission City,British Columbia
581,538,Nanaimo,British Columbia
114,100,Nelson,British Columbia
1152,984,New Westminster,British Columbia
1333,960,North Vancouver,British Columbia
79,72,Oliver,British Columbia
78,76,Osoyoos,British Columbia
143,132,Parksville,British Columbia
414,392,Penticton,British Columbia
285,262,Pitt Meadows,British Columbia
120,101,Port Alberni,British Columbia
1006,12,Port Coquitlam,British Columbia
11,10,Port McNeill,British Columbia
237,168,Port Moody,British Columbia
87,76,Powell River,British Columbia
708,646,Prince George,British Columbia
132,116,Prince Rupert,British Columbia
27,27,Princeton,British Columbia
51,60,Qualicum Beach,British Columbia
116,95,Quesnel,British Columbia
103,99,Revelstoke,British Columbia
1417,1050,Richmond,British Columbia
6,7,Rossland,British Columbia
175,160,Salmon Arm,British Columbia
116,126,Sidney,British Columbia
82,81,Smithers,British Columbia
0,0,Steele,British Columbia
2486,1149,Surrey,British Columbia
255,232,Terrace,British Columbia
86,66,Trail,British Columbia
7264,1172,Vancouver,British Columbia
515,446,Vernon,British Columbia
2372,1122,Victoria,British Columbia
213,11,View Royal,British Columbia
329,348,White Rock,British Columbia
203,168,Williams Lake,British Columbia
15,16,Dawson,Yukon
6,6,Faro,Yukon
0,0,Fortymile,Yukon
23,23,Watson Lake,Yukon
0,0,Watson Lake Wye,Yukon
219,199,Whitehorse,Yukon
14,13,Fort Smith,Northwest Territories
18,17,Hay River,Northwest Territories
15,15,Inuvik,Northwest Territories
7,7,Norman Wells,Northwest Territories
171,158,Yellowknife,Northwest Territories
0,0,Frobisher Bay,Nunavut
81,78,Iqaluit,Nunavut
